X: PhotonEnergy [eV],Y: XCOM:Rayle...nt)[cm^-1],Y: XCOM:Compt...nt)[cm^-1],Y: XCOM:Photo...ric[cm^-1],Y: XCOM:Total...ion[cm^-1],Y: XCOM:Total...Coh[cm^-1]
27167.5,4.63931,0.568881,159.939,165.151,160.512
27180.1,4.63618,0.568962,159.742,164.951,160.316
27192.7,4.63305,0.569044,159.546,164.752,160.119
27205.2,4.62993,0.569126,159.349,164.552,159.922
27217.8,4.6268,0.569207,159.152,164.352,159.725
27230.3,4.62368,0.569289,158.955,164.152,159.529
27242.9,4.62055,0.569371,158.758,163.952,159.332
27255.5,4.61743,0.569453,158.562,163.752,159.135
27268,4.6143,0.569534,158.365,163.552,158.938
27280.6,4.61118,0.569616,158.168,163.352,158.742
27293.1,4.60805,0.569698,157.971,163.152,158.545
27305.7,4.60492,0.569779,157.775,162.952,158.348
27318.3,4.6018,0.569861,157.578,162.752,158.151
27330.8,4.59867,0.569943,157.381,162.552,157.955
27343.4,4.59555,0.570024,157.184,162.352,157.758
27356,4.59242,0.570106,156.988,162.152,157.561
27368.5,4.5893,0.570188,156.791,161.952,157.364
27381.1,4.5863,0.570264,156.609,161.767,157.182
27393.6,4.58333,0.570339,156.428,161.584,157.002
27406.2,4.58035,0.570414,156.248,161.401,156.823
27418.8,4.57738,0.570489,156.068,161.218,156.643
27431.3,4.5744,0.570565,155.888,161.035,156.463
27443.9,4.57143,0.57064,155.707,160.852,156.283
27456.4,4.56845,0.570715,155.527,160.669,156.103
27469,4.56548,0.57079,155.347,160.486,155.923
27481.6,4.5625,0.570866,155.167,160.303,155.743
27494.1,4.55952,0.570941,154.986,160.12,155.563
27506.7,4.55655,0.571016,154.806,159.937,155.383
27519.2,4.55357,0.571091,154.626,159.754,155.203
27531.8,4.5506,0.571167,154.446,159.571,155.024
27544.4,4.54762,0.571242,154.265,159.388,154.844
27556.9,4.54465,0.571317,154.085,159.205,154.664
27569.5,4.54167,0.571392,153.905,159.022,154.484
27582,4.5387,0.571468,153.725,158.839,154.304
27594.6,4.53572,0.571543,153.545,158.656,154.124
27607.2,4.53275,0.571618,153.364,158.474,153.944
27619.7,4.52977,0.571693,153.184,158.291,153.764
27632.3,4.52679,0.571769,153.004,158.108,153.584
27644.8,4.52382,0.571844,152.824,157.925,153.405
27657.4,4.52084,0.571919,152.643,157.742,153.225
27670,4.51787,0.571994,152.463,157.559,153.045
27682.5,4.51489,0.57207,152.283,157.376,152.865
27695.1,4.51192,0.572145,152.103,157.193,152.685
27707.7,4.50894,0.57222,151.922,157.01,152.505
27720.2,4.50597,0.572295,151.742,156.827,152.325
27732.8,4.50299,0.572371,151.562,156.644,152.145
27745.3,4.50001,0.572446,151.382,156.461,151.965
27757.9,4.49704,0.572521,151.201,156.278,151.785
27770.5,4.49406,0.572596,151.021,156.095,151.606
27783,4.49109,0.572671,150.841,155.912,151.426
27795.6,4.48811,0.572747,150.661,155.729,151.246
27808.1,4.48514,0.572822,150.48,155.546,151.066
27820.7,4.48216,0.572897,150.3,155.363,150.886
27833.3,4.47919,0.572972,150.12,155.18,150.706
27845.8,4.47621,0.573048,149.94,154.997,150.526
27858.4,4.47323,0.573123,149.759,154.814,150.346
27870.9,4.47026,0.573198,149.579,154.631,150.166
27883.5,4.46728,0.573273,149.399,154.448,149.986
27896.1,4.46431,0.573349,149.219,154.265,149.807
27908.6,4.46133,0.573424,149.039,154.082,149.627
27921.2,4.45848,0.573496,148.866,153.907,149.454
27933.8,4.45564,0.573568,148.695,153.732,149.283
27946.3,4.4528,0.57364,148.523,153.558,149.112
27958.9,4.44996,0.573712,148.352,153.383,148.94
27971.4,4.44712,0.573783,148.181,153.209,148.769
27984,4.44429,0.573855,148.009,153.035,148.598
27996.6,4.44145,0.573927,147.838,152.86,148.426
28009.1,4.43861,0.573999,147.667,152.686,148.255
28021.7,4.43577,0.574071,147.495,152.511,148.084
28034.2,4.43293,0.574143,147.324,152.337,147.912
28046.8,4.43009,0.574214,147.153,152.162,147.741
28059.4,4.42725,0.574286,146.981,151.988,147.569
28071.9,4.42441,0.574358,146.81,151.814,147.398
28084.5,4.42158,0.57443,146.639,151.639,147.227
28097,4.41874,0.574502,146.467,151.465,147.055
28109.6,4.4159,0.574573,146.296,151.29,146.884
28122.2,4.41306,0.574645,146.125,151.116,146.713
28134.7,4.41022,0.574717,145.953,150.941,146.541
28147.3,4.40738,0.574789,145.782,150.767,146.37
28159.8,4.40454,0.574861,145.611,150.593,146.199
28172.4,4.40171,0.574933,145.439,150.418,146.027
28185,4.39887,0.575004,145.268,150.244,145.856
28197.5,4.39603,0.575076,145.097,150.069,145.685
28210.1,4.39319,0.575148,144.925,149.895,145.513
28222.7,4.39035,0.57522,144.754,149.72,145.342
28235.2,4.38751,0.575292,144.582,149.546,145.171
28247.8,4.38467,0.575364,144.411,149.372,144.999
28260.3,4.38183,0.575435,144.24,149.197,144.828
28272.9,4.379,0.575507,144.068,149.023,144.657
28285.5,4.37616,0.575579,143.897,148.848,144.485
28298,4.37332,0.575651,143.726,148.674,144.314
28310.6,4.37048,0.575723,143.554,148.499,144.143
28323.1,4.36764,0.575794,143.383,148.325,143.971
28335.7,4.3648,0.575866,143.212,148.151,143.8
28348.3,4.36196,0.575938,143.04,147.976,143.628
28360.8,4.35912,0.57601,142.869,147.802,143.457
28373.4,4.35629,0.576082,142.698,147.627,143.286
28385.9,4.35345,0.576154,142.526,147.453,143.114
28398.5,4.35061,0.576225,142.355,147.279,142.943
28411.1,4.34777,0.576297,142.184,147.104,142.772
28423.6,4.34493,0.576369,142.012,146.93,142.6
28436.2,4.34209,0.576441,141.841,146.755,142.429
28448.7,4.33925,0.576513,141.67,146.581,142.258
28461.3,4.33654,0.576582,141.511,146.42,142.099
28473.9,4.33383,0.576651,141.354,146.26,141.942
28486.4,4.33113,0.576721,141.196,146.1,141.784
28499,4.32842,0.57679,141.039,145.941,141.627
28511.5,4.32572,0.576859,140.882,145.781,141.47
28524.1,4.32301,0.576928,140.724,145.622,141.312
28536.7,4.32031,0.576998,140.567,145.462,141.155
28549.2,4.31761,0.577067,140.41,145.302,140.998
28561.8,4.3149,0.577136,140.252,145.143,140.84
28574.4,4.3122,0.577206,140.095,144.983,140.683
28586.9,4.30949,0.577275,139.938,144.823,140.526
28599.5,4.30679,0.577344,139.78,144.664,140.369
28612,4.30408,0.577413,139.623,144.504,140.211
28624.6,4.30138,0.577483,139.466,144.345,140.054
28637.2,4.29867,0.577552,139.308,144.185,139.897
28649.7,4.29597,0.577621,139.151,144.025,139.739
28662.3,4.29327,0.57769,138.994,143.866,139.582
28674.8,4.29056,0.57776,138.837,143.706,139.425
28687.4,4.28786,0.577829,138.679,143.547,139.267
28700,4.28515,0.577898,138.522,143.387,139.11
28712.5,4.28245,0.577967,138.365,143.227,138.953
28725.1,4.27974,0.578037,138.207,143.068,138.795
28737.6,4.27704,0.578106,138.05,142.908,138.638
28750.2,4.27434,0.578175,137.893,142.748,138.481
28762.8,4.27163,0.578244,137.735,142.589,138.323
28775.3,4.26893,0.578314,137.578,142.429,138.166
28787.9,4.26622,0.578383,137.421,142.27,138.009
28800.4,4.26352,0.578452,137.263,142.11,137.852
28813,4.26081,0.578521,137.106,141.95,137.694
28825.6,4.25811,0.578591,136.949,141.791,137.537
28838.1,4.25541,0.57866,136.791,141.631,137.38
28850.7,4.2527,0.578729,136.634,141.471,137.222
28863.3,4.25,0.578798,136.477,141.312,137.065
28875.8,4.24729,0.578868,136.32,141.152,136.908
28888.4,4.24459,0.578937,136.162,140.993,136.75
28900.9,4.24188,0.579006,136.005,140.833,136.593
28913.5,4.23918,0.579075,135.848,140.673,136.436
28926.1,4.23648,0.579145,135.69,140.514,136.278
28938.6,4.23377,0.579214,135.533,140.354,136.121
28951.2,4.23107,0.579283,135.376,140.194,135.964
28963.7,4.22836,0.579352,135.218,140.035,135.806
28976.3,4.22566,0.579422,135.061,139.875,135.649
28988.9,4.22295,0.579491,134.904,139.716,135.492
29001.4,4.22025,0.57956,134.746,139.556,135.335
29014,4.21758,0.57963,134.592,139.4,135.18
29026.5,4.21499,0.579701,134.446,139.25,135.034
29039.1,4.2124,0.579773,134.299,139.101,134.887
29051.7,4.2098,0.579844,134.152,138.951,134.74
29064.2,4.20721,0.579915,134.005,138.802,134.593
29076.8,4.20462,0.579987,133.859,138.653,134.447
29089.3,4.20203,0.580058,133.712,138.503,134.3
29101.9,4.19944,0.580129,133.565,138.354,134.153
29114.5,4.19684,0.5802,133.418,138.205,134.006
29127,4.19425,0.580272,133.271,138.055,133.86
29139.6,4.19166,0.580343,133.125,137.906,133.713
29152.2,4.18907,0.580414,132.978,137.757,133.566
29164.7,4.18647,0.580486,132.831,137.607,133.419
29177.3,4.18388,0.580557,132.684,137.458,133.272
29189.8,4.18129,0.580628,132.538,137.308,133.126
29202.4,4.1787,0.580699,132.391,137.159,132.979
29215,4.17611,0.580771,132.244,137.01,132.832
29227.5,4.17351,0.580842,132.097,136.86,132.685
29240.1,4.17092,0.580913,131.95,136.711,132.539
29252.6,4.16833,0.580985,131.804,136.562,132.392
29265.2,4.16574,0.581056,131.657,136.412,132.245
29277.8,4.16315,0.581127,131.51,136.263,132.098
29290.3,4.16055,0.581198,131.363,136.113,131.951
29302.9,4.15796,0.58127,131.216,135.964,131.805
29315.4,4.15537,0.581341,131.07,135.815,131.658
29328,4.15278,0.581412,130.923,135.665,131.511
29340.6,4.15019,0.581484,130.776,135.516,131.364
29353.1,4.14759,0.581555,130.629,135.367,131.218
29365.7,4.145,0.581626,130.483,135.217,131.071
29378.2,4.14241,0.581697,130.336,135.068,130.924
29390.8,4.13982,0.581769,130.189,134.918,130.777
29403.4,4.13723,0.58184,130.042,134.769,130.63
29415.9,4.13463,0.581911,129.895,134.62,130.484
29428.5,4.13204,0.581982,129.749,134.47,130.337
29441.1,4.12945,0.582054,129.602,134.321,130.19
29453.6,4.12686,0.582125,129.455,134.172,130.043
29466.2,4.12426,0.582196,129.308,134.022,129.897
29478.7,4.12167,0.582268,129.162,133.873,129.75
29491.3,4.11908,0.582339,129.015,133.724,129.603
29503.9,4.11649,0.58241,128.868,133.574,129.456
29516.4,4.1139,0.582482,128.721,133.425,129.309
29529,4.1113,0.582553,128.575,133.275,129.163
29541.5,4.10871,0.582624,128.428,133.126,129.016
29554.1,4.10612,0.582695,128.281,132.977,128.869
29566.7,4.10353,0.582767,128.134,132.827,128.722
29579.2,4.10094,0.582838,127.987,132.678,128.576
29591.8,4.09842,0.582904,127.846,132.534,128.434
29604.3,4.09592,0.58297,127.706,132.391,128.294
29616.9,4.09341,0.583036,127.565,132.247,128.153
29629.5,4.0909,0.583102,127.424,132.104,128.012
29642,4.0884,0.583168,127.283,131.961,127.872
29654.6,4.08589,0.583234,127.143,131.817,127.731
29667.1,4.08338,0.5833,127.002,131.674,127.59
29679.7,4.08088,0.583366,126.861,131.531,127.449
29692.3,4.07837,0.583432,126.721,131.387,127.309
29704.8,4.07587,0.583498,126.58,131.244,127.168
29717.4,4.07336,0.583564,126.439,131.101,127.027
29730,4.07085,0.58363,126.298,130.957,126.887
29742.5,4.06835,0.583696,126.158,130.814,126.746
29755.1,4.06584,0.583762,126.017,130.671,126.605
29767.6,4.06333,0.583828,125.876,130.527,126.464
29780.2,4.06083,0.583894,125.736,130.384,126.324
29792.8,4.05832,0.58396,125.595,130.241,126.183
29805.3,4.05581,0.584026,125.454,130.097,126.042
29817.9,4.05331,0.584091,125.313,129.954,125.902
29830.4,4.0508,0.584157,125.173,129.811,125.761
29843,4.04829,0.584223,125.032,129.667,125.62
29855.6,4.04579,0.584289,124.891,129.524,125.479
29868.1,4.04328,0.584355,124.751,129.38,125.339
29880.7,4.04078,0.584421,124.61,129.237,125.198
29893.2,4.03827,0.584487,124.469,129.094,125.057
29905.8,4.03576,0.584553,124.328,128.95,124.917
29918.4,4.03326,0.584619,124.188,128.807,124.776
29930.9,4.03075,0.584685,124.047,128.664,124.635
29943.5,4.02824,0.584751,123.906,128.52,124.494
29956,4.02574,0.584817,123.766,128.377,124.354
29968.6,4.02323,0.584883,123.625,128.234,124.213
29981.2,4.02072,0.584949,123.484,128.09,124.072
29993.7,4.01822,0.585015,123.343,127.947,123.932
30006.3,4.01573,0.585085,123.204,127.805,123.792
30018.9,4.01327,0.585159,123.064,127.665,123.653
30031.4,4.01081,0.585233,122.925,127.524,123.513
30044,4.00835,0.585306,122.786,127.384,123.374
30056.5,4.00588,0.58538,122.647,127.244,123.235
30069.1,4.00342,0.585454,122.508,127.103,123.096
30081.7,4.00096,0.585528,122.369,126.963,122.957
30094.2,3.9985,0.585602,122.23,126.823,122.818
30106.8,3.99603,0.585676,122.09,126.682,122.679
30119.3,3.99357,0.58575,121.951,126.542,122.539
30131.9,3.99111,0.585824,121.812,126.401,122.4
30144.5,3.98865,0.585897,121.673,126.261,122.261
30157,3.98623,0.585963,121.54,126.126,122.128
30169.6,3.98385,0.586023,121.411,125.994,121.999
30182.1,3.98147,0.586082,121.282,125.863,121.87
30194.7,3.97909,0.586142,121.153,125.731,121.741
30207.3,3.97671,0.586201,121.024,125.6,121.612
30219.8,3.97433,0.586261,120.895,125.468,121.483
30232.4,3.97196,0.58632,120.766,125.337,121.354
30244.9,3.96958,0.58638,120.637,125.205,121.225
30257.5,3.9672,0.586439,120.508,125.074,121.096
30270.1,3.96482,0.586499,120.379,124.942,120.967
30282.6,3.96244,0.586558,120.25,124.811,120.838
30295.2,3.96006,0.586617,120.121,124.68,120.709
30307.8,3.95768,0.586677,119.992,124.548,120.58
30320.3,3.9553,0.586736,119.863,124.417,120.451
30332.9,3.95292,0.586796,119.734,124.285,120.322
30345.4,3.95054,0.586855,119.605,124.154,120.193
30358,3.94816,0.586915,119.476,124.022,120.064
30370.6,3.94579,0.586974,119.347,123.891,119.935
30383.1,3.94341,0.587034,119.218,123.759,119.806
30395.7,3.94103,0.587093,119.089,123.628,119.677
30408.2,3.93865,0.587153,118.96,123.496,119.548
30420.8,3.93627,0.587212,118.831,123.365,119.419
30433.4,3.93389,0.587272,118.702,123.233,119.29
30445.9,3.93151,0.587331,118.573,123.102,119.162
30458.5,3.92913,0.587391,118.444,122.97,119.033
30471,3.92675,0.58745,118.315,122.839,118.904
30483.6,3.92437,0.58751,118.186,122.707,118.775
30496.2,3.922,0.587569,118.058,122.576,118.646
30508.7,3.91962,0.587629,117.929,122.444,118.517
30521.3,3.91724,0.587688,117.8,122.313,118.388
30533.8,3.91486,0.587748,117.671,122.182,118.259
30546.4,3.91248,0.587807,117.542,122.05,118.13
30559,3.9101,0.587866,117.413,121.919,118.001
30571.5,3.90772,0.587926,117.284,121.787,117.872
30584.1,3.90534,0.587985,117.155,121.656,117.743
30596.6,3.90296,0.588045,117.026,121.524,117.614
30609.2,3.90059,0.588104,116.897,121.393,117.485
30621.8,3.89821,0.588164,116.768,121.261,117.356
30634.3,3.89583,0.588223,116.639,121.13,117.227
30646.9,3.89345,0.588283,116.51,120.998,117.098
30659.5,3.89107,0.588342,116.381,120.867,116.969
30672,3.88869,0.588402,116.252,120.735,116.84
30684.6,3.88631,0.588461,116.123,120.604,116.711
30697.1,3.88393,0.588521,115.994,120.472,116.582
30709.7,3.88155,0.58858,115.865,120.341,116.453
30722.3,3.87917,0.58864,115.736,120.209,116.324
30734.8,3.87679,0.588699,115.607,120.078,116.195
30747.4,3.87449,0.58876,115.483,119.951,116.071
30759.9,3.87225,0.588821,115.362,119.828,115.95
30772.5,3.87,0.588883,115.242,119.705,115.829
30785.1,3.86775,0.588944,115.121,119.582,115.708
30797.6,3.86551,0.589006,115,119.459,115.587
30810.2,3.86326,0.589068,114.88,119.336,115.466
30822.7,3.86101,0.589129,114.759,119.213,115.345
30835.3,3.85876,0.589191,114.638,119.09,115.224
30847.9,3.85652,0.589252,114.518,118.966,115.103
30860.4,3.85427,0.589314,114.397,118.843,114.982
30873,3.85202,0.589375,114.276,118.72,114.861
30885.5,3.84978,0.589437,114.156,118.597,114.74
30898.1,3.84753,0.589499,114.035,118.474,114.619
30910.7,3.84528,0.58956,113.914,118.351,114.498
30923.2,3.84303,0.589622,113.794,118.228,114.377
30935.8,3.84079,0.589683,113.673,118.105,114.256
30948.4,3.83854,0.589745,113.552,117.981,114.135
30960.9,3.83629,0.589806,113.432,117.858,114.015
30973.5,3.83405,0.589868,113.311,117.735,113.894
30986,3.8318,0.58993,113.19,117.612,113.773
30998.6,3.82955,0.589991,113.07,117.489,113.652
31011.2,3.82731,0.590053,112.949,117.366,113.531
31023.7,3.82506,0.590114,112.828,117.243,113.41
31036.3,3.82281,0.590176,112.708,117.12,113.289
31048.8,3.82056,0.590237,112.587,116.996,113.168
31061.4,3.81832,0.590299,112.466,116.873,113.047
31074,3.81607,0.59036,112.346,116.75,112.926
31086.5,3.81382,0.590422,112.225,116.627,112.805
31099.1,3.81158,0.590484,112.105,116.504,112.684
31111.6,3.80933,0.590545,111.984,116.381,112.563
31124.2,3.80708,0.590607,111.863,116.258,112.442
31136.8,3.80484,0.590668,111.743,116.135,112.321
31149.3,3.80259,0.59073,111.622,116.011,112.2
31161.9,3.80034,0.590791,111.501,115.888,112.079
31174.4,3.79809,0.590853,111.381,115.765,111.958
31187,3.79585,0.590915,111.26,115.642,111.837
31199.6,3.7936,0.590976,111.139,115.519,111.716
31212.1,3.79135,0.591038,111.019,115.396,111.595
31224.7,3.78911,0.591099,110.898,115.273,111.474
31237.3,3.78686,0.591161,110.777,115.15,111.353
31249.8,3.78461,0.591222,110.657,115.026,111.232
31262.4,3.78237,0.591284,110.536,114.903,111.111
31274.9,3.78012,0.591345,110.415,114.78,110.99
31287.5,3.77787,0.591407,110.295,114.657,110.869
31300.1,3.77562,0.591469,110.174,114.534,110.748
31312.6,3.77338,0.59153,110.053,114.411,110.627
31325.2,3.77113,0.591592,109.933,114.288,110.506
31337.7,3.76888,0.591653,109.812,114.165,110.385
31350.3,3.76671,0.591715,109.698,114.049,110.272
31362.9,3.76454,0.591776,109.587,113.935,110.161
31375.4,3.76238,0.591837,109.475,113.821,110.05
31388,3.76022,0.591898,109.363,113.707,109.939
31400.5,3.75806,0.591959,109.251,113.593,109.828
31413.1,3.7559,0.592021,109.139,113.479,109.717
31425.7,3.75373,0.592082,109.027,113.365,109.605
31438.2,3.75157,0.592143,108.915,113.251,109.494
31450.8,3.74941,0.592204,108.804,113.137,109.383
31463.3,3.74725,0.592266,108.692,113.023,109.272
31475.9,3.74509,0.592327,108.58,112.91,109.161
31488.5,3.74293,0.592388,108.468,112.796,109.049
31501,3.74076,0.592449,108.356,112.682,108.938
31513.6,3.7386,0.59251,108.244,112.568,108.827
31526.2,3.73644,0.592572,108.132,112.454,108.716
31538.7,3.73428,0.592633,108.02,112.34,108.605
31551.3,3.73212,0.592694,107.909,112.226,108.494
31563.8,3.72995,0.592755,107.797,112.112,108.382
31576.4,3.72779,0.592817,107.685,111.998,108.271
31589,3.72563,0.592878,107.573,111.884,108.16
31601.5,3.72347,0.592939,107.461,111.77,108.049
31614.1,3.72131,0.593,107.349,111.656,107.938
31626.6,3.71914,0.593061,107.237,111.542,107.827
31639.2,3.71698,0.593123,107.125,111.428,107.715
31651.8,3.71482,0.593184,107.014,111.314,107.604
31664.3,3.71266,0.593245,106.902,111.2,107.493
31676.9,3.7105,0.593306,106.79,111.086,107.382
31689.4,3.70834,0.593368,106.678,110.972,107.271
31702,3.70617,0.593429,106.566,110.859,107.159
31714.6,3.70401,0.59349,106.454,110.745,107.048
31727.1,3.70185,0.593551,106.342,110.631,106.937
31739.7,3.69969,0.593612,106.23,110.517,106.826
31752.2,3.69753,0.593674,106.119,110.403,106.715
31764.8,3.69536,0.593735,106.007,110.289,106.604
31777.4,3.6932,0.593796,105.895,110.175,106.492
31789.9,3.69104,0.593857,105.783,110.061,106.381
31802.5,3.68888,0.593919,105.671,109.947,106.27
31815.1,3.68683,0.593975,200.428,204.702,201.027
31827.6,3.68473,0.59403,200.227,204.499,200.826
31840.2,3.68263,0.594084,200.027,204.297,200.624
31852.7,3.68054,0.594139,199.826,204.094,200.422
31865.3,3.67844,0.594194,199.626,203.891,200.221
31877.9,3.67634,0.594248,199.425,203.688,200.019
31890.4,3.67424,0.594303,199.225,203.486,199.818
31903,3.67214,0.594357,199.024,203.283,199.616
31915.5,3.67004,0.594412,198.823,203.08,199.415
31928.1,3.66794,0.594466,198.623,202.878,199.213
31940.7,3.66585,0.594521,198.422,202.675,199.012
31953.2,3.66375,0.594576,198.222,202.472,198.81
31965.8,3.66167,0.594631,198.023,202.271,198.611
31978.3,3.65961,0.594688,197.826,202.072,198.414
31990.9,3.65756,0.594744,197.628,201.873,198.217
32003.5,3.6555,0.594801,197.431,201.674,198.02
32016,3.65345,0.594857,197.234,201.475,197.823
32028.6,3.65139,0.594914,197.037,201.276,197.626
32041.1,3.64934,0.594971,196.84,201.077,197.43
32053.7,3.64728,0.595027,196.642,200.878,197.233
32066.3,3.64523,0.595084,196.445,200.679,197.036
32078.8,3.64317,0.59514,196.248,200.48,196.839
32091.4,3.64111,0.595197,196.051,200.281,196.642
32104,3.63906,0.595254,195.854,200.082,196.445
32116.5,3.637,0.59531,195.656,199.883,196.248
32129.1,3.63495,0.595367,195.459,199.684,196.051
32141.6,3.63289,0.595423,195.262,199.485,195.854
32154.2,3.63084,0.59548,195.065,199.286,195.657
32166.8,3.62878,0.595537,194.868,199.087,195.461
32179.3,3.62673,0.595593,194.67,198.888,195.264
32191.9,3.62467,0.59565,194.473,198.689,195.067
32204.4,3.62262,0.595706,194.276,198.49,194.87
32217,3.62056,0.595763,194.079,198.291,194.673
32229.6,3.6185,0.59582,193.882,198.092,194.476
32242.1,3.61645,0.595876,193.684,197.893,194.279
32254.7,3.61439,0.595933,193.487,197.694,194.082
32267.2,3.61234,0.595989,193.29,197.496,193.885
32279.8,3.61028,0.596046,193.093,197.297,193.688
32292.4,3.60823,0.596103,192.896,197.098,193.492
32304.9,3.60617,0.596159,192.698,196.899,193.295
32317.5,3.60412,0.596216,192.501,196.7,193.098
32330,3.60206,0.596272,192.304,196.501,192.901
32342.6,3.60001,0.596329,192.107,196.302,192.704
32355.2,3.59795,0.596386,191.91,196.103,192.507
32367.7,3.5959,0.596442,191.712,195.904,192.31
32380.3,3.59384,0.596499,191.515,195.705,192.113
32392.8,3.59178,0.596555,191.318,195.506,191.916
32405.4,3.58973,0.596612,191.121,195.307,191.719
32418,3.58767,0.596669,190.924,195.108,191.523
32430.5,3.58562,0.596725,190.726,194.909,191.326
32443.1,3.58356,0.596782,190.529,194.71,191.129
32455.7,3.58151,0.596838,190.332,194.511,190.932
32468.2,3.57945,0.596895,190.135,194.312,190.735
32480.8,3.5774,0.596952,189.938,194.113,190.538
32493.3,3.57534,0.597008,189.74,193.914,190.341
32505.9,3.57329,0.597065,189.543,193.715,190.144
32518.5,3.57123,0.597121,189.346,193.516,189.947
32531,3.56918,0.597178,189.149,193.317,189.75
32543.6,3.56712,0.597235,188.952,193.118,189.554
32556.1,3.56506,0.597291,188.754,192.919,189.357
32568.7,3.56301,0.597348,188.557,192.72,189.16
32581.3,3.56096,0.597404,188.362,192.522,188.964
32593.8,3.55897,0.597459,188.18,192.339,188.783
32606.4,3.55698,0.597514,187.999,192.155,188.601
32618.9,3.55499,0.597569,187.817,191.972,188.42
32631.5,3.553,0.597624,187.636,191.788,188.238
32644.1,3.551,0.597678,187.454,191.605,188.057
32656.6,3.54901,0.597733,187.272,191.421,187.875
32669.2,3.54702,0.597788,187.091,191.238,187.694
32681.7,3.54503,0.597843,186.909,191.054,187.512
32694.3,3.54304,0.597898,186.728,190.871,187.331
32706.9,3.54105,0.597952,186.546,190.687,187.149
32719.4,3.53906,0.598007,186.365,190.504,186.968
32732,3.53707,0.598062,186.183,190.32,186.786
32744.6,3.53508,0.598117,186.002,190.137,186.605
32757.1,3.53308,0.598172,185.82,189.953,186.423
32769.7,3.53109,0.598227,185.639,189.769,186.242
32782.2,3.5291,0.598281,185.457,189.586,186.06
32794.8,3.52711,0.598336,185.276,189.402,185.879
32807.4,3.52512,0.598391,185.094,189.219,185.697
32819.9,3.52313,0.598446,184.913,189.035,185.516
32832.5,3.52114,0.598501,184.731,188.852,185.334
32845,3.51915,0.598556,184.55,188.668,185.153
32857.6,3.51715,0.59861,184.368,188.485,184.971
32870.2,3.51516,0.598665,184.187,188.301,184.79
32882.7,3.51317,0.59872,184.005,188.118,184.608
32895.3,3.51118,0.598775,183.824,187.934,184.427
32907.8,3.50919,0.59883,183.642,187.751,184.245
32920.4,3.5072,0.598885,183.461,187.567,184.064
